"family","species","trait","trait_value","error_risk_overall","error_risk_family","error_risk_genus","source"
"Brassicaceae","Thlaspi montanum","seed_dry_mass",0.678533323011449,-0.113672397029404,0.292366577081331,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","LDMC",0.159700662599563,-1.01108445628311,-0.334891054622339,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","SLA",25.7263992699938,0.813394364441414,0.349131112098125,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","SRL",13750.3452747687,0.612759940614034,0.0234418486792768,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","leaf_N",35.0865343684898,1.48646101898803,0.492495329751425,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","leaf_area",247.285619769656,-0.112196812208692,0.122418782748627,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","leaf_dry_mass",11.6463651308874,-0.185393514737002,0.103402787101345,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","plant_height_vegetative",0.281840389425039,-0.0998008439857396,0.183307928226998,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus curvipes","seed_dry_mass",1.58739236985008,0.394476352428199,1.02352887747886,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","LDMC",0.166993129034076,-0.897468985303279,-0.14130792496168,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","SLA",24.6079539671773,0.714767759832779,0.221875846854341,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","SRL",11465.7308449942,0.448894330091601,-0.175771340794599,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","leaf_N",33.4111854988474,1.33387245081445,0.301732606117345,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","leaf_area",205.462938050703,-0.225721033285702,0.00150781320831559,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","leaf_dry_mass",9.54214443643079,-0.294207552110402,-0.0153464855727647,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","plant_height_vegetative",0.242750214385543,-0.255826931905128,-0.000937383033677109,NA,"Imputed Value"
"Brassicaceae","Thysanocarpus laciniatus","seed_dry_mass",0.551355860291503,-0.237764751493564,0.113813247079814,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","LDMC",0.171495268420775,-0.829777735940027,-0.0259725415903057,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","SLA",18.9949264067294,0.140293314307928,-0.519353137263399,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","SRL",35409.2086357361,1.46581828788955,1.06051407894327,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","leaf_N",31.268465796443,1.1271617889479,0.0433076838976836,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","leaf_area",1140.4519138914,0.824432798079824,1.11999263267908,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","leaf_dry_mass",74.4680287339512,0.827729228141658,1.20902841914733,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","plant_height_vegetative",0.738813914277128,0.907266574076953,1.37251578683401,NA,"Imputed Value"
"Brassicaceae","Turritis glabra","seed_dry_mass",0.0852737876969616,-1.35372005725244,-1.49190643514006,NA,"Imputed Value"
"Cactaceae","Opuntia fragilis","LDMC",0.225343000114814,-0.13495727864295,-0.49571694889143,-0.49571694889143,"Imputed Value"
"Cactaceae","Opuntia fragilis","SLA",36.1708467409492,1.56946101170182,0.871825354924223,0.871825354924223,"Imputed Value"
"Cactaceae","Opuntia fragilis","SRL",4645.48950217411,-0.365888028034181,-0.373791021716207,-0.373791021716207,"Imputed Value"
"Cactaceae","Opuntia fragilis","leaf_N",22.6565168566674,0.122427260898134,-0.491632908013408,-0.491632908013408,"Imputed Value"
"Cactaceae","Opuntia fragilis","leaf_area",505.617417095348,0.326044554247793,-0.864752119721248,-0.864752119721248,"Imputed Value"
"Cactaceae","Opuntia fragilis","leaf_dry_mass",78.5297979998197,0.856728842885432,-0.967155952674225,-0.967155952674225,"Imputed Value"
"Cactaceae","Opuntia fragilis","plant_height_vegetative",0.470454885110986,0.435612087349545,-0.159140839880781,-0.159140839880781,"Imputed Value"
"Cactaceae","Opuntia fragilis","seed_dry_mass",21.9361179687221,1.96454032303741,0.967441749827704,0.967441749827704,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","LDMC",0.215806147382313,-0.244989294311468,-0.655301826905229,-0.655301826905229,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","SLA",35.3425571903769,1.51805824603875,0.219785738643537,0.219785738643537,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","SRL",3703.00029238621,-0.570383451763159,-0.759259975340261,-0.759259975340261,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","leaf_N",24.9671681197953,0.425299018311324,1.15064948436021,1.15064948436021,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","leaf_area",640.224219412744,0.470670454464469,1.09506213077068,1.09506213077068,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","leaf_dry_mass",221.808564320117,1.42370960553652,-0.0627342259841501,-0.0627342259841501,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","plant_height_vegetative",0.403062891064552,0.274048010123469,-0.910886870815516,-0.910886870815516,"Imputed Value"
"Cactaceae","Opuntia phaeacantha","seed_dry_mass",19.8726780111112,1.90547632075621,0.0622116717599355,0.0622116717599355,"Imputed Value"
"Cactaceae","Opuntia polyacantha","LDMC",0.352074969543608,1.00044886582345,1.15101877579666,1.15101877579666,"Imputed Value"
"Cactaceae","Opuntia polyacantha","SLA",33.7336744749131,1.41467584046966,-1.09161109356774,-1.09161109356774,"Imputed Value"
"Cactaceae","Opuntia polyacantha","SRL",11271.771224414,0.433507861633441,1.13305099705647,1.13305099705647,"Imputed Value"
"Cactaceae","Opuntia polyacantha","leaf_N",22.4333686624919,0.091558157006002,-0.659016576346797,-0.659016576346797,"Imputed Value"
"Cactaceae","Opuntia polyacantha","leaf_area",545.766864076671,0.372863665333957,-0.230310011049424,-0.230310011049424,"Imputed Value"
"Cactaceae","Opuntia polyacantha","leaf_dry_mass",777.606390840574,2.10867437357961,1.02989017865838,1.02989017865838,"Imputed Value"
"Cactaceae","Opuntia polyacantha","plant_height_vegetative",0.605767581877679,0.699783063260609,1.0700277106963,1.0700277106963,"Imputed Value"
"Cactaceae","Opuntia polyacantha","seed_dry_mass",17.6403603608262,1.83423484974598,-1.02965342158764,-1.02965342158764,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","LDMC",0.279126884946106,0.409673710267475,NA,NA,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","SLA",21.0610599028198,0.369405869883301,NA,NA,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","SRL",20923.3334477537,0.991353612748336,NA,NA,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","leaf_N",18.3509434494987,-0.53489434817378,NA,NA,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","leaf_area",1214.52541258591,0.862990687215431,NA,NA,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","leaf_dry_mass",54.6156663148044,0.658427774824384,NA,NA,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","plant_height_vegetative",0.63199250786266,0.744071173387023,NA,NA,"Imputed Value"
"Calceolariaceae","Calceolaria polyrhiza","seed_dry_mass",0.0554466633457117,-1.61107585187371,NA,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","LDMC",0.294165144355295,0.543195786439953,1.77458677241836,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","SLA",14.430889172583,-0.469468919167991,-1.97449528270467,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","SRL",5449.42263065318,-0.22194260047909,-0.254141275738046,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","leaf_N",28.2378067547598,0.809213501859607,0.666144545388869,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","leaf_area",168.430609116575,-0.347494620432444,-0.212344336507422,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","leaf_dry_mass",9.88392243793076,-0.274991497497144,0.249008151804351,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","plant_height_vegetative",0.496302247740575,0.491503709950083,0.887329366915233,NA,"Imputed Value"
"Campanulaceae","Adenophora stenanthina","seed_dry_mass",0.250164232643529,-0.710248908277483,1.81283392293405,NA,"Imputed Value"
"Campanulaceae","Campanula barbata","LDMC",0.203909206257753,-0.389276750232507,-0.0966027545105879,-0.464641291619664,"Imputed Value"
"Campanulaceae","Campanula barbata","SLA",20.4683831947128,0.30606798269788,-0.851307024736103,-0.522102299425253,"Imputed Value"
"Campanulaceae","Campanula barbata","SRL",11117.1670553186,0.42105255432878,0.436243258068743,-0.534098187165505,"Imputed Value"
"Campanulaceae","Campanula barbata","leaf_N",19.390515133401,-0.363043427295713,-0.546076444950266,-1.61466045981741,"Imputed Value"
"Campanulaceae","Campanula barbata","leaf_area",292.53819999446,-0.00922803783527118,0.312182107092248,0.286527846925066,"Imputed Value"
"Campanulaceae","Campanula barbata","leaf_dry_mass",14.9445818510414,-0.0492340837249939,0.589881274279583,0.33984026450264,"Imputed Value"
"Campanulaceae","Campanula barbata","plant_height_vegetative",0.194521934757297,-0.487280923328641,-0.167529491749197,0.533519185513901,"Imputed Value"
"Campanulaceae","Campanula barbata","seed_dry_mass",0.0732933257173075,-1.44423798118192,0.450032806051446,0.0883743507504985,"Imputed Value"
"Campanulaceae","Campanula collina","LDMC",0.217963046273842,-0.219684289206662,0.243717870963376,0.0248608494275982,"Imputed Value"
"Campanulaceae","Campanula collina","SLA",22.4606427687534,0.512168601340921,-0.552817301986642,-0.0670081448919297,"Imputed Value"
"Campanulaceae","Campanula collina","SRL",12242.1042608021,0.507981599230117,0.529579059574762,-0.357124202948644,"Imputed Value"
"Campanulaceae","Campanula collina","leaf_N",34.7043614077668,1.45230464516545,1.33115966556245,1.00022145863637,"Imputed Value"
"Campanulaceae","Campanula collina","leaf_area",768.423349148453,0.582506014094394,1.22974291204208,1.40124206148038,"Imputed Value"
"Campanulaceae","Campanula collina","leaf_dry_mass",40.8119142085363,0.499338715551477,1.41817621206212,1.63640519523958,"Imputed Value"
"Campanulaceae","Campanula collina","plant_height_vegetative",0.0431146640665799,-2.06175635667635,-1.86437811620384,-1.44505540095509,"Imputed Value"
"Campanulaceae","Campanula collina","seed_dry_mass",0.0829239875471284,-1.37042652502114,0.587078899253621,0.242652475906996,"Imputed Value"
"Campanulaceae","Campanula erinus","LDMC",0.22709582093765,-0.115241605829244,0.45330265508751,0.326318336515875,"Imputed Value"
"Campanulaceae","Campanula erinus","SLA",22.1904383234554,0.485312798164005,-0.591711805541604,-0.126308884121051,"Imputed Value"
"Campanulaceae","Campanula erinus","SRL",23921.0376082256,1.11210407803365,1.1782259627005,0.872774988399572,"Imputed Value"
"Campanulaceae","Campanula erinus","leaf_N",26.5822292433739,0.620784164712026,0.471291359193095,-0.197525630280752,"Imputed Value"
"Campanulaceae","Campanula erinus","leaf_area",95.4126252661798,-0.695712755938378,-0.752301960495792,-1.00667857046646,"Imputed Value"
"Campanulaceae","Campanula erinus","leaf_dry_mass",4.45077170474927,-0.710645397006342,-0.408789537152566,-1.2234211927266,"Imputed Value"
"Campanulaceae","Campanula erinus","plant_height_vegetative",0.118048147330997,-1.0092063199284,-0.730020574512673,-0.122361690029094,"Imputed Value"
"Campanulaceae","Campanula erinus","seed_dry_mass",0.0216700792935287,-2.17277974439848,-0.902654264177501,-1.43439817229028,"Imputed Value"
"Campanulaceae","Campanula rapunculus","LDMC",0.165834775415775,-0.915180469266164,-1.15193199213126,-1.98258020762173,"Imputed Value"
"Campanulaceae","Campanula rapunculus","SLA",35.5867382774251,1.53333603213769,0.926110734746839,2.18784839855356,"Imputed Value"
"Campanulaceae","Campanula rapunculus","SRL",16854.1954875359,0.79631670855377,0.839164751694045,0.229881131626545,"Imputed Value"
"Campanulaceae","Campanula rapunculus","leaf_N",31.6361090466313,1.16361665804696,1.03262985614947,0.584386606333072,"Imputed Value"
"Campanulaceae","Campanula rapunculus","leaf_area",609.133448271062,0.440168461328885,1.00902997678982,1.13310523072792,"Imputed Value"
"Campanulaceae","Campanula rapunculus","leaf_dry_mass",18.0327096621073,0.0533346013450383,0.744750642083767,0.582263804694582,"Imputed Value"
"Campanulaceae","Campanula rapunculus","plant_height_vegetative",0.473126563678374,0.441529751683255,0.833471275167609,1.7007150390003,"Imputed Value"
"Campanulaceae","Campanula rapunculus","seed_dry_mass",0.0363381508566809,-1.86371303181951,-0.328808580852599,-0.788397734890653,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","LDMC",0.229840881119343,-0.084668974462094,0.514652652406481,0.414561460185079,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","SLA",22.167662661453,0.483034185877245,-0.595011855557013,-0.131340325263636,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","SRL",37651.1957041475,1.52118481096158,1.61745635033254,1.70559958982914,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","leaf_N",22.0816636743987,0.0422762954655844,-0.126938742702926,-1.0308257504747,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","leaf_area",82.7849970173844,-0.7826973325746,-0.88718288866999,-1.17054094023759,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","leaf_dry_mass",4.69121018605572,-0.681916168297703,-0.365411019775934,-1.15551897358655,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","plant_height_vegetative",0.141545613833844,-0.819508883503565,-0.525579255682031,0.116022802277942,"Imputed Value"
"Campanulaceae","Campanula rotundifolia","seed_dry_mass",0.0607074781452127,-1.55688059988871,0.24088870261848,-0.147067312789478,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","LDMC",0.234347228809361,-0.0352633836910149,0.613794686500568,0.557162978647993,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","SLA",20.0344172923592,0.258516998821043,-0.920173775778922,-0.627100406403947,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","SRL",8291.04648752577,0.156529772210997,0.152224885226993,-1.07262533560761,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","leaf_N",30.0182267935146,0.999901370634211,0.863333260066095,0.348566186368281,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","leaf_area",145.256975533235,-0.438189458779424,-0.352978509252885,-0.521553742875227,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","leaf_dry_mass",9.92298864289097,-0.272837499889218,0.252260491907605,-0.188651757292626,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","plant_height_vegetative",0.135193862938845,-0.86748697576453,-0.577286356429787,0.0557308269036613,"Imputed Value"
"Campanulaceae","Campanula scheuchzeri","seed_dry_mass",0.084066463403168,-1.36224549719321,0.602268653805466,0.259752174257309,"Imputed Value"
"Campanulaceae","Campanula tridentata","LDMC",0.253161549942507,0.161232579245235,1.00810247945949,1.12431787446485,"Imputed Value"
"Campanulaceae","Campanula tridentata","SLA",19.6822680315129,0.219167654584346,-0.977162323066728,-0.713988338447741,"Imputed Value"
"Campanulaceae","Campanula tridentata","SRL",9388.42081860467,0.268629392284235,0.272586358195333,-0.844407984133496,"Imputed Value"
"Campanulaceae","Campanula tridentata","leaf_N",34.0130957936297,1.38955680866042,1.26627265775898,0.909837589235137,"Imputed Value"
"Campanulaceae","Campanula tridentata","leaf_area",205.320907678053,-0.226144736466667,-0.0241755183549017,-0.122101885554093,"Imputed Value"
"Campanulaceae","Campanula tridentata","leaf_dry_mass",11.5659553905769,-0.189176651303728,0.378580749611504,0.00908265916897584,"Imputed Value"
"Campanulaceae","Campanula tridentata","plant_height_vegetative",0.0684224077764284,-1.57913863271112,-1.34424982223193,-0.83857076271162,"Imputed Value"
"Campanulaceae","Campanula tridentata","seed_dry_mass",0.283550911555572,-0.635349765834425,1.95189952859906,1.77908421905561,"Imputed Value"
"Campanulaceae","Jasione montana","LDMC",0.225962555753894,-0.127971068020452,0.427758485796877,NA,"Imputed Value"
"Campanulaceae","Jasione montana","SLA",22.4520428546358,0.511318839104164,-0.55404798870715,NA,"Imputed Value"
"Campanulaceae","Jasione montana","SRL",30983.4355633327,1.34540524182944,1.42872165306361,NA,"Imputed Value"
"Campanulaceae","Jasione montana","leaf_N",31.0795897906635,1.1082661562927,0.975392369738818,NA,"Imputed Value"
"Campanulaceae","Jasione montana","leaf_area",24.8866879866873,-1.51913698771485,-2.02912859986219,NA,"Imputed Value"
"Campanulaceae","Jasione montana","leaf_dry_mass",0.859133467932419,-1.60884307488699,-1.76498618178718,NA,"Imputed Value"
"Campanulaceae","Jasione montana","plant_height_vegetative",0.254643893363274,-0.205841583380318,0.135784200382111,NA,"Imputed Value"
"Campanulaceae","Jasione montana","seed_dry_mass",0.0311717596999518,-1.95540165036026,-0.499047289255037,NA,"Imputed Value"
"Campanulaceae","Lobelia angulata","LDMC",0.182583480209038,-0.670360437339283,-0.660652451225162,-1.00663218528588,"Imputed Value"
"Campanulaceae","Lobelia angulata","SLA",27.046889906208,0.924461138322774,0.0442943702909157,0.385120310357332,"Imputed Value"
"Campanulaceae","Lobelia angulata","SRL",5652.0819015652,-0.189012524923155,-0.218784221037222,-0.681430085258051,"Imputed Value"
"Campanulaceae","Lobelia angulata","leaf_N",20.6480273053217,-0.167076387174361,-0.343428583767729,-0.181338710529763,"Imputed Value"
"Campanulaceae","Lobelia angulata","leaf_area",309.604209281638,0.0255130109925048,0.366052633257277,0.16244037376162,"Imputed Value"
"Campanulaceae","Lobelia angulata","leaf_dry_mass",11.2361263623048,-0.204974751001822,0.354727058681559,0.0353415040653039,"Imputed Value"
"Campanulaceae","Lobelia angulata","plant_height_vegetative",0.0522460916114132,-1.86101075013406,-1.64802992866667,-1.27298595665178,"Imputed Value"
"Campanulaceae","Lobelia angulata","seed_dry_mass",0.0834747990244872,-1.36646830334439,0.594428148882906,0.599412373531151,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","LDMC",0.257102722057718,0.20053964677479,1.08697984067172,1.1503838593208,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","SLA",13.8909433891832,-0.554085166456435,-2.0970426110898,-1.74999422312464,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","SRL",5834.69399750799,-0.160335913874445,-0.187994115385589,-0.626255275292592,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","leaf_N",19.0464999796833,-0.418870614693774,-0.6038068679594,-0.46567974980121,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","leaf_area",832.590917305414,0.631647345757605,1.30594295442626,1.72418717777687,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","leaf_dry_mass",55.5476280785257,0.667666918522592,1.67233645950949,1.94771641494066,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","plant_height_vegetative",0.135844409576993,-0.862470566004131,-0.571880055498475,-0.427060006556117,"Imputed Value"
"Campanulaceae","Lobelia cardinalis","seed_dry_mass",0.0428771732107746,-1.76478060026149,-0.145120249240697,-0.500299552358473,"Imputed Value"
"Campanulaceae","Lobelia concolor","LDMC",0.216674468644163,-0.234771759178974,0.213441895328974,0.0722192062564556,"Imputed Value"
"Campanulaceae","Lobelia concolor","SLA",20.6835149044818,0.329268135567403,-0.817706896588198,-0.474376092495969,"Imputed Value"
"Campanulaceae","Lobelia concolor","SRL",6838.30969067802,-0.0171968729350767,-0.0343055855272195,-0.35085071758343,"Imputed Value"
"Campanulaceae","Lobelia concolor","leaf_N",19.184645726229,-0.396331942479755,-0.580499817369481,-0.440227738671851,"Imputed Value"
"Campanulaceae","Lobelia concolor","leaf_area",244.931811624155,-0.118056995762271,0.143428617392423,-0.207477623522946,"Imputed Value"
"Campanulaceae","Lobelia concolor","leaf_dry_mass",10.9233672731591,-0.220389594826334,0.331452049196233,0.00156021488950185,"Imputed Value"
"Campanulaceae","Lobelia concolor","plant_height_vegetative",1.04721223284758,1.27180360314491,1.72827662616494,1.38101735777668,"Imputed Value"
"Campanulaceae","Lobelia concolor","seed_dry_mass",0.0760414787353164,-1.42223028376635,0.490894605940746,0.445457511088099,"Imputed Value"
"Campanulaceae","Lobelia inflata","LDMC",0.178534873673983,-0.727417048626268,-0.775147762650901,-1.14794808161181,"Imputed Value"
"Campanulaceae","Lobelia inflata","SLA",32.3078377985293,1.31884780218769,0.615473470713767,0.954639638299656,"Imputed Value"
"Campanulaceae","Lobelia inflata","SRL",25120.3394533056,1.15622171933357,1.22559511780805,1.90684799473604,"Imputed Value"
"Campanulaceae","Lobelia inflata","leaf_N",40.8980798905863,1.96445364368121,1.86076861965865,2.22571196010186,"Imputed Value"
"Campanulaceae","Lobelia inflata","leaf_area",165.580856613636,-0.357950248931687,-0.228557151826628,-0.825579090398845,"Imputed Value"
"Campanulaceae","Lobelia inflata","leaf_dry_mass",4.33036754839153,-0.72562078265859,-0.431401004843743,-1.1056427546051,"Imputed Value"
"Campanulaceae","Lobelia inflata","plant_height_vegetative",0.75218812680024,0.926014187261726,1.35561136746047,1.08807747932914,"Imputed Value"
"Campanulaceae","Lobelia inflata","seed_dry_mass",0.0267031847199218,-2.04791180754599,-0.670811352494867,-1.28200468085239,"Imputed Value"
"Campanulaceae","Lobelia pratioides","LDMC",0.244768192003722,0.0754418058878294,0.835946420916078,0.840545733385472,"Imputed Value"
"Campanulaceae","Lobelia pratioides","SLA",21.1848705913921,0.382411962281692,-0.740740188743096,-0.397633039934304,"Imputed Value"
"Campanulaceae","Lobelia pratioides","SRL",6654.88580411065,-0.0417172799283162,-0.0606331707729259,-0.39802884451864,"Imputed Value"
"Campanulaceae","Lobelia pratioides","leaf_N",19.7552577361905,-0.304924120971621,-0.48597576111743,-0.337004582123681,"Imputed Value"
"Campanulaceae","Lobelia pratioides","leaf_area",254.737318097602,-0.0940057759598378,0.180723169784633,-0.145508001436326,"Imputed Value"
"Campanulaceae","Lobelia pratioides","leaf_dry_mass",10.8780256620721,-0.222660889656478,0.328022600976232,-0.00341727747656175,"Imputed Value"
"Campanulaceae","Lobelia pratioides","plant_height_vegetative",0.068539758976964,-1.57734789747537,-1.3423199054119,-1.03267738223899,"Imputed Value"
"Campanulaceae","Lobelia pratioides","seed_dry_mass",0.0649819573447859,-1.51619903539876,0.316422363227415,0.18601647039979,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","LDMC",0.186971940481892,-0.609925959065707,-0.539378785392094,-0.856950101587213,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","SLA",35.1088781846364,1.50333838277298,0.882665983823915,1.22105572457637,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","SRL",5577.57858522478,-0.200979246672156,-0.231632902017328,-0.704454479503563,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","leaf_N",21.0647372490236,-0.104762395680729,-0.278990211426587,-0.110970039742482,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","leaf_area",420.841363072336,0.21359505987225,0.657698374454583,0.647046709161537,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","leaf_dry_mass",11.9561293428753,-0.171059809991437,0.405935529081743,0.109665346894659,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","plant_height_vegetative",0.241599532228316,-0.260792185940112,0.0765626638680204,0.0826594452966549,"Imputed Value"
"Campanulaceae","Lobelia purpurascens","seed_dry_mass",0.150484826192981,-1.01412580736938,1.24862419180201,1.57220494815275,"Imputed Value"
"Campanulaceae","Lobelia spicata","LDMC",0.24899246704512,0.118980767499537,0.923315909857718,0.948381569522175,"Imputed Value"
"Campanulaceae","Lobelia spicata","SLA",24.4462750106061,0.700140905066415,-0.280582307288363,0.0611876823215535,"Imputed Value"
"Campanulaceae","Lobelia spicata","SRL",13694.6938087947,0.609102534447626,0.638152707752728,0.854171407420236,"Imputed Value"
"Campanulaceae","Lobelia spicata","leaf_N",17.8686880433704,-0.61794919401018,-0.809672345545557,-0.690491139232868,"Imputed Value"
"Campanulaceae","Lobelia spicata","leaf_area",118.396884711412,-0.563467935421948,-0.547239122608064,-1.35510954534191,"Imputed Value"
"Campanulaceae","Lobelia spicata","leaf_dry_mass",4.78881380210375,-0.670671879311747,-0.348433168051759,-0.985223448708457,"Imputed Value"
"Campanulaceae","Lobelia spicata","plant_height_vegetative",0.269975328814207,-0.144746444824725,0.20162784558812,0.180969063044413,"Imputed Value"
"Campanulaceae","Lobelia spicata","seed_dry_mass",0.0312815477242339,-1.9532995876183,-0.495144379037086,-1.02078706996093,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","LDMC",0.200352683659028,-0.434048672713245,-0.186446421912729,0.40593083990088,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","SLA",34.9699856642496,1.49454279821565,0.869927586369191,0.0247429390267117,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","SRL",19612.80036919,0.933020267146675,0.98594349779065,1.04196049203105,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","leaf_N",35.5970289783568,1.53151015950098,1.41306541901986,1.02684989287539,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","leaf_area",1109.12212902283,0.807364939383411,1.57841599552531,-0.550420318690381,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","leaf_dry_mass",33.5284434370159,0.391996801890619,1.25609970404997,-0.913283780949234,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","plant_height_vegetative",0.0818022947439815,-1.39249731512165,-1.14310215342092,-1.12804337539608,"Imputed Value"
"Campanulaceae","Phyteuma betonicifolium","seed_dry_mass",0.048423913564655,-1.69204571658015,-0.0100730334490121,-1.10428361231959,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","LDMC",0.142516042086098,-1.30076676292179,-1.92568672059807,-1.1391358717983,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","SLA",45.1751054753527,2.06271155069079,1.69279039249662,0.987398924240249,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","SRL",9702.37052232596,0.298293763257582,0.304437022655199,-0.951954432927933,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","leaf_N",33.3367544065276,1.32691703755295,1.20149739947049,-0.0560580552809819,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","leaf_area",1558.34544554602,1.01572479708887,1.90150512337252,1.15428814483884,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","leaf_dry_mass",37.6210424764699,0.454884729219767,1.35105474360547,-0.155268684357442,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","plant_height_vegetative",0.28143167365555,-0.101317362137035,0.248432373406789,0.77765363151442,"Imputed Value"
"Campanulaceae","Phyteuma nigrum","seed_dry_mass",0.132972447807239,-1.08809599169663,1.11128338723351,0.259877751456163,"Imputed Value"
"Campanulaceae","Phyteuma orbiculare","LDMC",0.215342534148432,-0.250461478377903,0.18195738818171,0.733205031897419,"Imputed Value"
"Campanulaceae","Phyteuma orbiculare","SLA",26.5409826198192,0.882563489273885,-0.0163848151030734,-1.01214186326696,"Imputed Value"
"Campanulaceae","Phyteuma orbiculare","SRL",13152.6179326767,0.572679330566566,0.599045077713604,-0.0900060591031075,"Imputed Value"
"Campanulaceae","Phyteuma orbiculare","leaf_N",31.5396889555452,1.15409695566745,1.02278561231587,-0.9707918375944,"Imputed Value"
"Campanulaceae","Phyteuma orbiculare","leaf_area",1097.35978675221,0.800832259287705,1.56828622322718,-0.603867826148469,"Imputed Value"
"Campanulaceae","Phyteuma orbiculare","leaf_dry_mass",45.3089871442056,0.556417767110434,1.50436037854297,1.06855246530668,"Imputed Value"
"Campanulaceae","Phyteuma orbiculare","plant_height_vegetative",0.213335785487209,-0.390804391998127,-0.0635545004517716,0.350389743881659,"Imputed Value"
